,node,in_degree_weighted,in_degree,out_degree_weighted,out_degree
4763,4763,1,3,-1,1
4764,4764,-5,13,0,0
4765,4765,3,41,33,33
4766,4766,-1,1,0,0
4767,4767,-6,8,0,0
4768,4768,-3,7,1,1
4769,4769,-1,9,0,0
4770,4770,-2,2,0,0
4771,4771,0,2,0,0
4772,4772,-2,2,0,0
4773,4773,-6,12,1,1
4774,4774,6,8,2,2
4775,4775,-6,10,0,0
4776,4776,-1,1,0,0
4777,4777,-3,3,0,0
4778,4778,-2,2,1,1
4779,4779,-23,27,0,0
4780,4780,0,8,1,1
4781,4781,-1,3,0,0
4782,4782,-6,8,0,0
4783,4783,1,15,2,2
4784,4784,-14,18,2,2
4785,4785,-6,12,1,1
4786,4786,0,2,0,0
4787,4787,-1,1,0,0
4788,4788,-10,12,0,0
4789,4789,-2,2,0,0
4790,4790,6,14,4,4
4791,4791,-5,5,0,0
4792,4792,-2,6,4,4
4793,4793,19,37,10,10
4794,4794,-6,6,0,0
4795,4795,-9,11,0,0
4796,4796,22,32,12,12
4797,4797,-10,52,-1,1
4798,4798,50,84,5,7
4799,4799,4,28,2,2
4800,4800,26,48,20,20
4801,4801,-4,8,0,0
4802,4802,-22,26,-200,200
4803,4803,0,4,0,0
4804,4804,-1,3,-2,2
4805,4805,-1,15,10,10
4806,4806,7,11,6,6
4807,4807,-9,13,3,3
4808,4808,9,21,-2,18
4809,4809,4,6,-1,7
4810,4810,0,2,0,0
4811,4811,-2,6,-3,3
4812,4812,-8,32,-2,2
4813,4813,-3,9,0,0
4814,4814,3,19,0,0
4815,4815,-4,4,1,1
4816,4816,23,35,59,59
4817,4817,-1,1,0,0
4818,4818,-1,5,-18,20
4819,4819,0,6,13,13
4820,4820,-2,2,0,0
4821,4821,1,23,0,0
4822,4822,-3,5,0,0
4823,4823,-1,1,-2,2
4824,4824,-1,1,0,0
4825,4825,-4,8,0,0
4826,4826,2,24,-198,198
4827,4827,8,30,-3,9
4828,4828,7,15,-4,4
4829,4829,3,5,0,0
4830,4830,9,11,4,4
4831,4831,-3,3,0,0
4832,4832,10,24,48,52
4833,4833,1,9,3,3
4834,4834,-1,1,0,0
4835,4835,-2,8,2,2
4836,4836,-1,3,0,0
4837,4837,-1,3,-17,19
4838,4838,12,16,5,5
4839,4839,0,2,-12,12
4840,4840,-20,30,0,0
4841,4841,-1,5,0,0
4842,4842,0,8,0,0
4843,4843,5,19,18,18
4844,4844,4,14,7,7
4845,4845,19,41,4,54
4846,4846,-10,16,0,0
4847,4847,8,40,-188,188
4848,4848,-6,18,1,1
4849,4849,1,7,3,3
4850,4850,-2,6,2,2
4851,4851,-4,6,1,1
4852,4852,30,48,29,35
4853,4853,-8,18,0,10
4854,4854,-1,1,0,0
4855,4855,-1,1,2,2
4856,4856,1,7,1,1
4857,4857,6,12,-136,142
4858,4858,-58,100,110,122
4859,4859,3,25,25,43
4860,4860,-7,27,26,26
4861,4861,0,2,1,1
4862,4862,-5,7,2,2
4863,4863,0,2,-1,1
4864,4864,-4,12,0,0
4865,4865,1,5,1,1
4866,4866,-4,12,1,1
4867,4867,1,3,0,0
4868,4868,-1,1,0,0
4869,4869,-9,9,0,0
4870,4870,1,7,26,28
4871,4871,-1,5,5,5
4872,4872,-3,3,1,1
4873,4873,-8,12,0,4
4874,4874,-11,11,-4,4
4875,4875,0,4,0,0
4876,4876,9,37,5,19
4877,4877,1,9,-35,35
4878,4878,-9,35,0,0
4879,4879,7,9,4,4
4880,4880,-4,6,1,1
4881,4881,-4,6,0,0
4882,4882,12,14,14,14
4883,4883,-3,3,0,0
4884,4884,-5,7,0,0
4885,4885,-17,17,0,0
4886,4886,-1,1,0,0
4887,4887,-3,7,0,0
4888,4888,-1,1,0,0
4889,4889,0,2,10,10
4890,4890,1,11,0,0
4891,4891,-2,6,10,10
4892,4892,-17,25,0,0
4893,4893,48,56,140,156
4894,4894,-6,50,8,8
4895,4895,-5,5,-2,2
4896,4896,-6,8,0,0
4897,4897,-1,1,0,0
4898,4898,13,33,9,9
4899,4899,0,8,0,0
4900,4900,1,9,10,10
4901,4901,2,18,0,0
4902,4902,0,12,2,4
4903,4903,-1,3,2,2
4904,4904,34,36,22,22
4905,4905,-1,3,2,2
4906,4906,11,11,0,0
4907,4907,1,1,-1,1
4908,4908,11,29,26,30
4909,4909,3,3,1,1
4910,4910,2,2,1,1
4911,4911,28,36,-10,26
4912,4912,-1,1,0,0
4913,4913,-13,19,0,0
4914,4914,-9,27,5,7
4915,4915,-1,1,0,0
4916,4916,0,4,1,1
4917,4917,-2,4,6,6
4918,4918,-1,1,0,0
4919,4919,31,35,177,177
4920,4920,-1,1,0,0
4921,4921,-3,7,-14,18
4922,4922,-1,5,0,0
4923,4923,3,5,1,1
4924,4924,3,3,-121,127
4925,4925,-5,5,0,0
4926,4926,-2,2,0,0
4927,4927,-2,2,0,0
4928,4928,-1,1,0,0
4929,4929,-3,7,0,0
4930,4930,0,6,0,0
4931,4931,-2,2,0,0
4932,4932,-32,36,0,0
4933,4933,-8,12,0,0
4934,4934,1,1,6,6
4935,4935,1,1,1,1
4936,4936,3,3,0,0
4937,4937,9,11,6,6
4938,4938,26,26,12,12
4939,4939,4,20,0,2
4940,4940,0,10,0,0
4941,4941,0,0,-1,1
4942,4942,11,19,10,24
4943,4943,13,17,59,65
4944,4944,3,3,0,0
4945,4945,2,2,0,0
4946,4946,3,3,3,3
4947,4947,1,1,0,0
4948,4948,4,4,11,15
4949,4949,4,4,1,1
4950,4950,17,59,30,30
4951,4951,-2,2,1,1
4952,4952,3,5,2,2
4953,4953,-2,2,0,0
4954,4954,1,1,2,2
4955,4955,0,0,7,7
4956,4956,1,1,0,0
4957,4957,3,3,0,0
4958,4958,0,2,1,1
4959,4959,43,43,1,1
4960,4960,1,1,0,0
4961,4961,3,3,3,3
4962,4962,-7,11,3,3
4963,4963,3,3,1,1
4964,4964,7,7,2,2
4965,4965,1,3,1,1
4966,4966,30,58,1,1
4967,4967,0,0,1,1
4968,4968,-3,5,0,0
4969,4969,16,18,85,85
4970,4970,10,20,0,0
4971,4971,5,9,1,1
4972,4972,4,4,1,1
4973,4973,6,12,-4,6
4974,4974,2,14,0,0
4975,4975,9,21,2,2
4976,4976,1,1,1,1
4977,4977,2,2,1,1
4978,4978,4,10,0,0
4979,4979,-1,3,1,1
4980,4980,4,12,5,5
4981,4981,10,24,0,0
4982,4982,1,5,0,0
4983,4983,0,4,0,0
4984,4984,4,6,0,0
4985,4985,49,49,7,7
4986,4986,7,11,20,22
4987,4987,-3,11,0,0
4988,4988,11,29,1,9
4989,4989,3,15,10,10
4990,4990,2,6,10,10
4991,4991,13,13,-11,37
4992,4992,1,1,0,0
4993,4993,2,2,1,1
4994,4994,4,4,-4,4
4995,4995,1,1,1,1
4996,4996,1,1,0,0
4997,4997,3,5,0,2
4998,4998,-11,27,1,1
4999,4999,2,2,6,6
5000,5000,2,6,7,11
5001,5001,4,4,3,3
5002,5002,2,2,3,5
5003,5003,5,7,-2,2
5004,5004,2,2,0,0
5005,5005,8,16,4,4
5006,5006,1,5,0,0
5007,5007,32,34,0,0
5008,5008,14,20,6,6
5009,5009,4,8,22,26
5010,5010,-1,5,0,0
5011,5011,1,1,0,0
5012,5012,9,17,86,86
5013,5013,2,10,0,0
5014,5014,22,32,8,8
5015,5015,4,6,0,0
5016,5016,1,1,0,0
5017,5017,2,2,1,1
5018,5018,5,15,0,0
5019,5019,0,2,0,0
5020,5020,2,2,1,1
5021,5021,2,2,0,0
5022,5022,8,8,0,0
5023,5023,6,8,0,0
5024,5024,8,8,5,5
5025,5025,-13,23,1,3
5026,5026,-3,3,-7,7
5027,5027,-9,19,0,0
5028,5028,2,2,4,4
5029,5029,2,2,6,6
5030,5030,0,0,1,1
5031,5031,4,4,35,35
5032,5032,2,4,1,3
5033,5033,7,13,2,2
5034,5034,0,4,1,1
5035,5035,1,1,2,2
5036,5036,23,23,49,49
5037,5037,3,11,0,0
5038,5038,5,5,0,0
5039,5039,46,46,0,0
5040,5040,-7,23,-48,60
5041,5041,4,6,2,2
5042,5042,7,7,4,4
5043,5043,3,3,0,0
5044,5044,1,1,2,2
5045,5045,2,2,13,13
5046,5046,16,22,0,0
5047,5047,-1,3,5,5
5048,5048,17,17,6,20
5049,5049,1,1,11,11
5050,5050,3,3,0,0
5051,5051,2,2,2,2
5052,5052,1,1,0,0
5053,5053,9,9,0,0
5054,5054,3,3,3,3
5055,5055,3,3,0,0
5056,5056,15,41,9,9
5057,5057,3,19,0,0
5058,5058,2,2,2,2
5059,5059,0,2,-1,1
5060,5060,0,0,1,1
5061,5061,0,0,2,2
5062,5062,2,2,2,2
5063,5063,18,28,10,14
5064,5064,-4,4,0,0
5065,5065,1,1,-1,1
5066,5066,-6,30,6,8
5067,5067,2,2,0,2
5068,5068,-17,43,13,17
5069,5069,11,21,0,0
5070,5070,0,0,1,1
5071,5071,2,6,2,4
5072,5072,-11,55,69,71
5073,5073,11,17,5,9
5074,5074,1,1,5,5
5075,5075,11,13,8,8
5076,5076,25,29,47,51
5077,5077,3,7,-13,13
5078,5078,15,19,25,25
5079,5079,4,4,1,1
5080,5080,1,5,6,6
5081,5081,19,45,0,0
5082,5082,3,3,0,0
5083,5083,7,7,12,12
5084,5084,3,11,1,1
5085,5085,1,3,1,1
5086,5086,1,1,0,0
5087,5087,1,1,0,0
5088,5088,17,21,-4,4
5089,5089,1,9,0,0
5090,5090,5,11,0,0
5091,5091,3,7,7,7
5092,5092,6,6,1,1
5093,5093,1,1,0,0
5094,5094,1,1,1,1
5095,5095,1,13,0,0
5096,5096,-19,31,0,0
5097,5097,31,41,3,3
5098,5098,1,3,0,0
5099,5099,2,8,-199,201
5100,5100,3,23,4,4
5101,5101,4,6,0,0
5102,5102,5,33,45,49
5103,5103,3,21,0,0
5104,5104,-5,17,1,1
5105,5105,3,3,32,32
5106,5106,3,3,0,0
5107,5107,3,3,9,9
5108,5108,17,25,0,0
5109,5109,1,7,9,9
5110,5110,1,3,4,4
5111,5111,3,3,0,0
5112,5112,13,19,6,8
5113,5113,8,8,5,5
5114,5114,20,20,6,6
5115,5115,1,1,0,0
5116,5116,4,4,0,0
5117,5117,9,9,0,0
5118,5118,-1,7,0,0
5119,5119,10,10,2,2
5120,5120,-7,9,0,0
5121,5121,-1,7,-185,185
5122,5122,-7,11,0,0
5123,5123,1,1,0,0
5124,5124,0,0,1,1
5125,5125,4,4,1,1
5126,5126,1,1,2,2
5127,5127,1,1,0,0
5128,5128,-9,11,1,1
5129,5129,1,1,0,0
5130,5130,2,2,0,0
5131,5131,-1,1,13,15
5132,5132,11,19,5,5
5133,5133,7,13,-4,6
5134,5134,1,3,3,3
5135,5135,1,3,0,0
5136,5136,2,6,0,0
5137,5137,-11,31,0,0
5138,5138,1,7,-44,46
5139,5139,9,19,8,8
5140,5140,1,1,-5,5
5141,5141,-1,1,1,1
5142,5142,-1,3,1,1
5143,5143,1,3,0,0
5144,5144,1,1,14,14
5145,5145,2,2,0,0
5146,5146,2,2,0,0
5147,5147,17,29,7,7
5148,5148,1,3,-199,201
5149,5149,2,2,-1,1
5150,5150,-1,3,1,1
5151,5151,14,18,0,0
5152,5152,1,9,0,0
5153,5153,20,20,9,9
5154,5154,2,2,0,0
5155,5155,1,1,0,0
5156,5156,2,2,-1,1
5157,5157,4,8,-1,1
5158,5158,-2,18,0,0
5159,5159,0,0,-3,3
5160,5160,-4,8,2,2
5161,5161,-4,4,-2,6
5162,5162,-7,7,0,0
5163,5163,9,17,78,78
5164,5164,1,1,0,0
5165,5165,1,1,0,0
5166,5166,8,12,1,13
5167,5167,0,0,16,16
5168,5168,5,7,0,0
5169,5169,2,2,1,1
5170,5170,8,14,3,3
5171,5171,0,4,0,0
5172,5172,4,4,0,0
5173,5173,4,6,0,0
5174,5174,13,27,26,26
5175,5175,4,4,0,0
5176,5176,5,5,0,0
5177,5177,0,0,-1,1
5178,5178,1,5,2,2
5179,5179,0,0,8,8
5180,5180,5,5,0,0
5181,5181,-1,7,-2,2
5182,5182,16,18,2,2
5183,5183,24,26,24,24
5184,5184,6,12,9,9
5185,5185,1,1,1,1
5186,5186,0,0,2,2
5187,5187,5,5,0,0
5188,5188,1,1,-10,14
5189,5189,0,0,-1,3
5190,5190,2,2,0,0
5191,5191,2,2,5,5
5192,5192,3,11,7,7
5193,5193,3,3,9,9
5194,5194,1,3,1,1
5195,5195,3,5,3,5
5196,5196,1,1,23,25
5197,5197,22,26,22,22
5198,5198,7,21,-1,3
5199,5199,2,2,0,0
5200,5200,5,31,20,20
5201,5201,-1,23,20,22
5202,5202,20,30,4,6
5203,5203,1,11,0,0
5204,5204,11,19,8,8
5205,5205,4,14,-1,1
5206,5206,-11,19,0,0
5207,5207,4,4,4,4
5208,5208,3,3,-66,66
5209,5209,3,3,3,3
5210,5210,3,3,10,10
5211,5211,1,1,0,0
5212,5212,0,0,-1,1
5213,5213,0,2,-71,79
5214,5214,-6,10,0,0
5215,5215,-1,15,7,7
5216,5216,2,4,5,5
5217,5217,2,4,0,0
5218,5218,-5,5,0,0
5219,5219,-2,2,1,1
5220,5220,3,7,4,4
5221,5221,-4,20,0,0
5222,5222,19,37,6,6
5223,5223,-4,6,0,0
5224,5224,2,4,0,0
5225,5225,-4,10,0,0
5226,5226,-27,33,1,1
5227,5227,-7,7,0,0
5228,5228,0,8,0,0
5229,5229,-16,16,0,0
5230,5230,4,8,8,18
5231,5231,-12,24,0,0
5232,5232,-15,15,-5,9
5233,5233,-1,1,0,0
5234,5234,3,7,7,9
5235,5235,-24,26,0,0
5236,5236,-5,5,0,0
5237,5237,-15,15,0,0
5238,5238,-4,4,2,2
5239,5239,-1,3,0,0
5240,5240,0,2,0,0
5241,5241,1,1,6,6
5242,5242,9,9,2,4
5243,5243,2,2,0,0
5244,5244,3,3,2,2
5245,5245,4,4,3,3
5246,5246,-1,9,-200,200
5247,5247,-4,4,0,0
5248,5248,-7,9,0,0
5249,5249,43,75,-2,2
5250,5250,4,8,1,1
5251,5251,-2,4,0,0
5252,5252,-4,4,0,0
5253,5253,-3,3,1,1
5254,5254,-8,8,1,1
5255,5255,-8,22,0,0
5256,5256,-4,4,0,0
5257,5257,-2,2,0,0
5258,5258,4,8,14,14
5259,5259,-7,7,2,2
5260,5260,2,8,3,3
5261,5261,-2,4,1,1
5262,5262,-5,9,0,0
5263,5263,-3,11,1,1
5264,5264,4,18,9,11
5265,5265,-11,21,35,37
5266,5266,1,9,0,0
5267,5267,-9,19,0,0
5268,5268,-7,9,0,0
5269,5269,5,13,-192,208
5270,5270,-2,2,0,0
5271,5271,-1,1,0,0
5272,5272,-2,2,1,1
5273,5273,-3,9,4,8
5274,5274,-4,4,-2,2
5275,5275,-3,7,-1,1
5276,5276,-4,4,0,0
5277,5277,-3,9,0,0
5278,5278,4,20,0,0
5279,5279,-1,1,0,0
5280,5280,-6,8,0,0
5281,5281,-1,1,0,0
5282,5282,-1,1,0,0
5283,5283,-6,18,-4,4
5284,5284,0,6,1,3
5285,5285,-13,13,0,0
5286,5286,-3,5,2,2
5287,5287,-3,3,0,0
5288,5288,-2,2,0,0
5289,5289,-2,4,0,0
5290,5290,-5,5,0,0
5291,5291,-13,15,1,1
5292,5292,-2,8,-8,8
5293,5293,-2,2,0,0
5294,5294,-7,7,0,2
5295,5295,-1,3,0,0
5296,5296,-6,8,0,0
5297,5297,-1,7,11,11
5298,5298,-8,16,1,1
5299,5299,-15,15,8,8
5300,5300,-6,8,0,0
5301,5301,-4,4,1,1
5302,5302,-2,2,0,0
5303,5303,-1,1,2,2
5304,5304,-2,2,0,0
5305,5305,-4,10,2,2
5306,5306,-2,2,0,0
5307,5307,-1,1,0,0
5308,5308,-3,7,0,0
5309,5309,-4,4,3,3
5310,5310,-22,26,-1,1
5311,5311,-6,8,3,3
5312,5312,-7,31,155,155
5313,5313,-4,4,0,0
5314,5314,-5,5,0,0
5315,5315,-3,3,0,0
5316,5316,-9,11,1,1
5317,5317,-9,21,6,6
5318,5318,-17,17,0,0
5319,5319,-8,8,0,0
5320,5320,-30,30,0,0
5321,5321,-7,17,3,3
5322,5322,-14,14,-11,13
5323,5323,-8,12,-3,3
5324,5324,-7,9,-2,4
5325,5325,-52,52,0,0
5326,5326,-4,4,0,0
5327,5327,-35,35,0,0
5328,5328,-23,25,0,0
5329,5329,0,0,1,1
5330,5330,0,0,-2,2
5331,5331,-12,14,0,0
5332,5332,1,1,2,2
5333,5333,-1,5,0,0
5334,5334,0,0,1,1
5335,5335,16,20,78,78
5336,5336,0,0,-3,13
5337,5337,4,6,2,2
5338,5338,-12,28,9,11
5339,5339,-6,6,-1,1
5340,5340,-19,27,0,0
5341,5341,2,6,6,6
5342,5342,7,11,11,11
5343,5343,-6,12,0,0
5344,5344,10,10,1,1
5345,5345,12,12,0,0
5346,5346,0,0,1,1
5347,5347,0,0,1,1
5348,5348,0,0,1,1
5349,5349,0,0,2,2
5350,5350,2,8,0,0
5351,5351,0,0,1,1
5352,5352,1,1,3,3
5353,5353,4,4,3,3
5354,5354,1,5,0,0
5355,5355,-1,9,12,12
5356,5356,2,2,1,1
5357,5357,4,4,3,3
5358,5358,19,19,0,0
5359,5359,19,19,34,34
5360,5360,2,4,0,0
5361,5361,1,1,4,4
5362,5362,0,0,-1,3
5363,5363,-6,8,0,0
5364,5364,-1,1,0,0
5365,5365,-5,11,21,21
5366,5366,-16,24,0,0
5367,5367,-5,5,-6,6
5368,5368,0,0,1,1
5369,5369,0,0,2,2
5370,5370,3,5,0,0
5371,5371,4,4,11,11
5372,5372,2,8,-27,33
5373,5373,9,9,0,0
5374,5374,1,1,1,1
5375,5375,0,0,9,9
5376,5376,5,5,2,2
5377,5377,18,18,4,4
5378,5378,-2,14,2,2
5379,5379,1,1,17,19
5380,5380,2,2,0,0
5381,5381,8,10,1,1
5382,5382,1,3,0,0
5383,5383,1,1,0,0
5384,5384,4,30,1,1
5385,5385,1,5,8,8
5386,5386,2,2,0,0
5387,5387,-1,5,1,1
5388,5388,1,1,0,0
5389,5389,0,0,1,1
5390,5390,-12,24,2,6
5391,5391,0,0,1,1
5392,5392,0,0,1,1
5393,5393,3,3,0,0
5394,5394,2,2,5,5
5395,5395,3,3,4,4
5396,5396,2,2,0,0
5397,5397,0,0,-1,1
5398,5398,-5,13,17,23
5399,5399,-7,7,10,12
5400,5400,3,7,13,17
5401,5401,5,23,-5,27
5402,5402,1,9,-3,3
5403,5403,1,1,-59,63
5404,5404,0,6,0,0
5405,5405,-2,4,1,1
5406,5406,3,5,3,3
5407,5407,-1,17,0,0
5408,5408,9,17,4,4
5409,5409,-9,9,2,2
5410,5410,-7,7,0,0
5411,5411,-6,10,3,5
5412,5412,3,11,0,0
5413,5413,0,2,0,0
5414,5414,-4,6,2,2
5415,5415,-4,4,0,0
5416,5416,-28,30,-1,1
5417,5417,1,1,0,0
5418,5418,-4,4,0,0
5419,5419,-6,22,0,0
5420,5420,-17,19,0,0
5421,5421,-35,35,0,0
5422,5422,1,1,4,4
5423,5423,4,12,2,2
5424,5424,10,16,38,38
5425,5425,4,10,0,0
5426,5426,41,63,-1,3
5427,5427,2,4,1,1
5428,5428,13,15,0,0
5429,5429,12,18,6,6
5430,5430,0,10,1,1
5431,5431,5,5,0,0
5432,5432,18,18,35,35
5433,5433,4,4,0,0
5434,5434,3,3,0,0
5435,5435,2,2,0,0
5436,5436,1,3,3,3
5437,5437,7,23,0,0
5438,5438,-2,4,0,0
5439,5439,2,6,0,0
5440,5440,6,16,0,0
5441,5441,4,4,49,49
5442,5442,0,4,2,2
5443,5443,0,0,14,14
5444,5444,5,5,5,5
5445,5445,2,2,0,0
5446,5446,7,13,21,21
5447,5447,2,2,0,0
5448,5448,5,5,7,7
5449,5449,2,2,0,0
5450,5450,0,0,1,1
5451,5451,2,2,1,3
5452,5452,1,1,1,1
5453,5453,0,0,1,1
5454,5454,-2,2,1,1
5455,5455,1,1,1,1
5456,5456,21,31,7,7
5457,5457,16,20,10,10
5458,5458,13,23,68,70
5459,5459,4,4,1,1
5460,5460,1,1,1,1
5461,5461,1,1,1,1
5462,5462,-1,3,0,0
5463,5463,1,1,0,0
5464,5464,5,5,7,7
5465,5465,2,4,2,2
5466,5466,1,3,1,1
5467,5467,6,16,4,4
5468,5468,2,2,3,3
5469,5469,4,4,0,0
5470,5470,1,1,1,1
5471,5471,3,3,1,1
5472,5472,-6,24,-28,28
5473,5473,-6,8,11,11
5474,5474,2,8,-1,5
5475,5475,-1,17,-198,198
5476,5476,-7,23,0,0
5477,5477,-2,14,6,6
5478,5478,-4,6,0,0
5479,5479,-1,13,-1,1
5480,5480,0,2,-1,1
5481,5481,-1,1,0,0
5482,5482,-1,19,3,3
5483,5483,-5,5,1,1
5484,5484,0,2,0,0
5485,5485,0,0,1,1
5486,5486,0,0,8,8
5487,5487,11,19,4,4
5488,5488,9,23,0,0
5489,5489,4,10,1,1
5490,5490,1,5,2,2
5491,5491,4,6,-3,9
5492,5492,1,1,2,2
5493,5493,1,1,2,2
5494,5494,-7,7,0,0
5495,5495,3,3,30,36
5496,5496,-1,1,0,0
5497,5497,2,4,2,4
5498,5498,-1,7,0,0
5499,5499,0,6,-15,15
5500,5500,7,15,5,5
5501,5501,0,0,-10,10
5502,5502,7,21,5,5
5503,5503,-1,3,1,1
5504,5504,-18,34,-1,1
5505,5505,14,18,-2,2
5506,5506,-1,3,3,3
5507,5507,-5,5,0,0
5508,5508,4,12,0,0
5509,5509,-1,45,16,18
5510,5510,5,11,-24,24
5511,5511,5,11,-2,2
5512,5512,10,14,3,9
5513,5513,-1,1,0,0
5514,5514,-1,3,0,0
5515,5515,14,26,34,34
5516,5516,0,6,4,4
5517,5517,-3,9,-1,1
5518,5518,1,23,34,34
5519,5519,-1,3,0,0
5520,5520,4,8,6,6
5521,5521,22,40,1,3
5522,5522,7,15,-3,3
5523,5523,-1,1,0,0
5524,5524,-1,1,0,0
5525,5525,-1,7,0,0
5526,5526,12,16,7,7
5527,5527,2,2,0,0
5528,5528,0,2,0,0
5529,5529,-1,1,-1,1
5530,5530,-2,2,0,0
5531,5531,0,2,1,1
5532,5532,-1,1,0,0
5533,5533,-1,3,2,2
5534,5534,-1,1,0,0
5535,5535,-2,2,4,6
5536,5536,-2,8,0,0
5537,5537,-3,5,1,1
5538,5538,2,8,3,3
5539,5539,-2,4,0,0
5540,5540,0,2,0,0
5541,5541,0,2,0,0
5542,5542,-3,21,4,4
5543,5543,-1,1,2,2
5544,5544,-2,2,1,1
5545,5545,-1,3,0,0
5546,5546,-8,8,4,4
5547,5547,0,2,0,0
5548,5548,-1,3,1,1
5549,5549,1,3,0,0
5550,5550,-1,1,0,0
5551,5551,-13,21,0,0
5552,5552,-12,20,2,2
5553,5553,-3,7,0,0
5554,5554,0,6,0,0
5555,5555,8,12,21,21
5556,5556,4,6,0,0
5557,5557,14,22,48,48
5558,5558,14,14,0,0
5559,5559,-10,18,0,0
5560,5560,5,5,-10,18
5561,5561,1,7,5,5
5562,5562,15,15,0,0
5563,5563,13,13,-1,15
5564,5564,0,0,-1,1
5565,5565,-18,18,0,0
5566,5566,-4,14,2,2
5567,5567,1,1,1,1
5568,5568,1,1,1,1
5569,5569,4,6,7,7
5570,5570,11,17,1,1
5571,5571,12,12,19,19
5572,5572,1,7,4,4
5573,5573,0,2,4,4
5574,5574,1,3,0,0
5575,5575,4,4,15,15
5576,5576,2,2,4,4
5577,5577,1,1,5,5
5578,5578,9,11,9,9
5579,5579,3,3,0,0
5580,5580,2,2,2,2
5581,5581,13,13,9,13
5582,5582,13,13,0,0
5583,5583,1,1,1,1
5584,5584,2,2,0,0
5585,5585,1,1,0,0
5586,5586,22,24,-15,19
5587,5587,-27,35,0,0
5588,5588,-1,21,1,1
5589,5589,-2,6,-1,15
5590,5590,6,6,0,0
5591,5591,2,8,1,1
5592,5592,0,0,2,2
5593,5593,0,0,12,12
5594,5594,29,53,0,0
5595,5595,10,12,-1,11
5596,5596,2,2,0,0
5597,5597,2,6,0,0
5598,5598,6,6,-8,10
5599,5599,-1,27,-16,16
5600,5600,2,2,1,1
5601,5601,10,28,15,15
5602,5602,-1,3,1,1
5603,5603,3,7,0,2
5604,5604,1,9,-4,6
5605,5605,0,4,0,0
5606,5606,0,0,-10,16
5607,5607,1,35,0,0
5608,5608,0,4,0,0
5609,5609,0,4,6,6
5610,5610,-1,3,0,0
5611,5611,-5,25,0,0
5612,5612,-1,1,0,0
5613,5613,7,9,24,24
5614,5614,0,4,0,0
5615,5615,1,1,1,1
5616,5616,2,4,12,14
5617,5617,0,0,3,3
5618,5618,1,1,0,0
5619,5619,1,1,1,1
5620,5620,1,1,0,0
5621,5621,-2,10,0,0
5622,5622,3,3,14,14
5623,5623,4,4,7,7
5624,5624,16,16,-1,5
5625,5625,-2,18,7,7
5626,5626,-4,4,0,0
5627,5627,-3,7,0,0
5628,5628,-5,11,1,1
5629,5629,-7,7,0,0
5630,5630,-3,3,0,0
5631,5631,-1,5,-2,2
5632,5632,1,1,0,0
5633,5633,10,10,0,2
5634,5634,4,4,1,1
5635,5635,1,1,4,4
5636,5636,18,20,6,6
5637,5637,2,6,0,0
5638,5638,4,4,16,16
5639,5639,1,7,0,0
5640,5640,0,0,1,1
5641,5641,2,6,16,16
5642,5642,7,47,7,29
5643,5643,2,2,2,2
5644,5644,1,1,-44,46
5645,5645,4,4,0,0
5646,5646,0,0,1,1
5647,5647,3,3,0,4
5648,5648,2,4,2,2
5649,5649,0,0,2,2
5650,5650,8,8,1,1
5651,5651,2,2,0,0
5652,5652,0,0,6,6
5653,5653,3,3,0,0
5654,5654,17,17,0,0
5655,5655,0,4,6,6
5656,5656,40,52,64,64
5657,5657,1,1,1,1
5658,5658,1,1,0,0
5659,5659,0,0,1,1
5660,5660,4,4,0,0
5661,5661,0,0,1,1
5662,5662,2,2,8,8
5663,5663,5,5,18,18
5664,5664,1,5,0,0
5665,5665,15,15,16,16
5666,5666,0,0,2,2
5667,5667,0,0,1,1
5668,5668,-3,7,1,1
5669,5669,2,2,15,15
5670,5670,16,26,1,1
5671,5671,6,8,2,12
5672,5672,75,97,114,156
5673,5673,6,6,1,1
5674,5674,-3,9,-2,4
5675,5675,2,2,4,4
5676,5676,9,17,11,11
5677,5677,0,2,0,0
5678,5678,3,7,9,9
5679,5679,1,1,20,20
5680,5680,5,5,5,5
5681,5681,2,2,3,3
5682,5682,1,1,0,0
5683,5683,10,24,0,0
5684,5684,4,14,1,1
5685,5685,-10,20,8,8
5686,5686,6,8,0,2
5687,5687,1,1,0,0
5688,5688,1,1,0,0
5689,5689,1,1,0,0
5690,5690,2,2,0,0
5691,5691,3,5,8,8
5692,5692,-1,15,-1,1
5693,5693,1,3,-1,1
5694,5694,8,12,135,135
5695,5695,12,12,0,0
5696,5696,0,2,-1,1
5697,5697,1,3,0,0
5698,5698,1,1,0,0
5699,5699,1,1,0,0
5700,5700,16,16,0,0
5701,5701,-4,8,0,0
5702,5702,2,8,0,0
5703,5703,3,3,11,11
5704,5704,4,4,7,7
5705,5705,2,2,0,0
5706,5706,1,7,-1,1
5707,5707,-1,13,-3,3
5708,5708,10,16,3,3
5709,5709,-4,6,2,2
5710,5710,-2,12,-4,4
5711,5711,2,2,11,11
5712,5712,1,7,1,1
5713,5713,-6,28,4,4
5714,5714,1,1,0,0
5715,5715,0,4,0,0
5716,5716,1,5,8,8
5717,5717,11,21,0,0
5718,5718,-1,3,1,3
5719,5719,0,2,0,0
5720,5720,6,10,0,0
5721,5721,1,5,0,2
5722,5722,-2,22,6,6
5723,5723,-1,9,0,0
5724,5724,-11,17,1,1
5725,5725,2,2,0,0
5726,5726,-17,37,68,68
5727,5727,8,28,1,1
